Data,Preço médio,Volume,até 150 g,até 300 g,até 425 g,Total de sacolas,Sacolas pequenas,Sacolas grandes,Sacolas extragrandes,Tipo,Ano,Cidade,Data padrão BR,Receita,Porcentagem 150 g,Porcentagem 300 g,Porcentagem 425 g
2015-07-26,2.01,1449.04,99.16,165.27,0.0,1184.61,1184.61,0.0,0.0,organic,2015,Albany,26/07/2015,2912.5703999999996,6.84315132777563,11.405482250317453,0.0
2015-07-19,2.08,1076.23,50.86,112.36,0.0,913.01,913.01,0.0,0.0,organic,2015,Albany,19/07/2015,2238.5584,4.725755647027122,10.440147552103175,0.0
2015-07-12,2.01,1175.34,34.27,92.17,0.0,1048.9,1048.9,0.0,0.0,organic,2015,Albany,12/07/2015,2362.4333999999994,2.915752037708238,7.841986148688891,0.0
2015-07-05,2.04,1573.19,50.69,183.9,0.0,1338.6,1338.6,0.0,0.0,organic,2015,Albany,05/07/2015,3209.3076,3.222115574088317,11.68962426661751,0.0
2015-06-28,2.02,1200.61,22.35,124.7,0.0,1053.56,1053.56,0.0,0.0,organic,2015,Albany,28/06/2015,2425.2322,1.8615537101973167,10.386386919982343,0.0
2015-06-21,2.09,1053.73,17.59,107.87,0.0,928.27,928.27,0.0,0.0,organic,2015,Albany,21/06/2015,2202.2956999999997,1.6693080770216278,10.236967724179818,0.0
2015-06-14,2.03,1542.45,79.45,211.46,0.0,1251.54,1251.54,0.0,0.0,organic,2015,Albany,14/06/2015,3131.1735,5.150896301338779,13.70935848811955,0.0
2015-06-07,1.93,1547.03,25.6,125.66,0.0,1395.77,1395.77,0.0,0.0,organic,2015,Albany,07/06/2015,2985.7679,1.654783682281533,8.122660840449118,0.0
2015-05-31,1.9,1752.14,82.3,105.49,0.0,1564.35,1564.35,0.0,0.0,organic,2015,Albany,31/05/2015,3329.0660000000003,4.697113244375449,6.020637620281484,0.0
2015-05-24,1.93,1628.65,24.09,183.55,0.0,1421.01,1421.01,0.0,0.0,organic,2015,Albany,24/05/2015,3143.2945,1.4791391643385625,11.270070303625703,0.0
2015-05-17,1.87,1881.08,19.51,213.43,0.0,1648.14,1648.14,0.0,0.0,organic,2015,Albany,17/05/2015,3517.6196,1.0371701363046761,11.346141578242287,0.0
2015-05-10,1.98,2117.48,46.8,523.9,0.0,1546.78,1546.78,0.0,0.0,organic,2015,Albany,10/05/2015,4192.6104,2.210174358199369,24.74167406539849,0.0
2015-05-03,2.03,1798.99,57.93,130.62,0.0,1610.44,1610.44,0.0,0.0,organic,2015,Albany,03/05/2015,3651.9496999999997,3.2201401897731503,7.260740748975815,0.0
2015-04-26,1.9,929.61,27.01,30.53,0.0,872.07,872.07,0.0,0.0,organic,2015,Albany,26/04/2015,1766.259,2.9055195189380494,3.2841729327352334,0.0
2015-04-19,1.96,1516.24,18.01,102.45,0.0,1395.78,1395.78,0.0,0.0,organic,2015,Albany,19/04/2015,2971.8304,1.1878066796813171,6.75684588191843,0.0
2015-04-12,1.76,1634.59,51.75,93.38,0.0,1489.46,1489.46,0.0,0.0,organic,2015,Albany,12/04/2015,2876.8784,3.1659315179953387,5.712747539138255,0.0
2015-04-05,1.93,1526.1,15.75,202.52,0.0,1307.83,1307.83,0.0,0.0,organic,2015,Albany,05/04/2015,2945.3729999999996,1.0320424611755454,13.27042788808073,0.0
2015-03-29,1.93,1082.44,24.75,173.26,0.0,884.43,884.43,0.0,0.0,organic,2015,Albany,29/03/2015,2089.1092,2.2865008684084103,16.006429917593586,0.0
2015-03-22,1.86,1375.02,40.57,326.78,0.0,1007.67,1007.67,0.0,0.0,organic,2015,Albany,22/03/2015,2557.5372,2.9505025381449,23.76547250221815,0.0
2015-03-15,1.79,1473.56,19.18,164.73,0.0,1289.65,1289.65,0.0,0.0,organic,2015,Albany,15/03/2015,2637.6724,1.3016097071038846,11.17904937701892,0.0
2015-03-08,1.79,1626.32,49.73,331.14,0.0,1245.45,1245.45,0.0,0.0,organic,2015,Albany,08/03/2015,2911.1128,3.057823798514437,20.361306507944317,0.0
2015-03-01,1.76,1663.35,32.82,105.25,0.0,1525.28,1525.28,0.0,0.0,organic,2015,Albany,01/03/2015,2927.4959999999996,1.973126521778339,6.327591907896715,0.0
2015-02-22,1.82,1152.33,11.34,31.76,0.0,1109.23,1109.23,0.0,0.0,organic,2015,Albany,22/02/2015,2097.2406,0.9840930983312072,2.7561549208993954,0.0
2015-02-15,1.81,1182.3,22.74,83.02,0.0,1076.54,1076.54,0.0,0.0,organic,2015,Albany,15/02/2015,2139.963,1.923369703121035,7.021906453522794,0.0
2015-02-08,1.59,1770.87,27.36,152.74,0.0,1590.77,1590.77,0.0,0.0,organic,2015,Albany,08/02/2015,2815.6833,1.545003303461011,8.625139055944254,0.0
2015-02-01,1.83,1228.51,33.12,99.36,0.0,1096.03,1096.03,0.0,0.0,organic,2015,Albany,01/02/2015,2248.1733,2.695948750925918,8.087846252777755,0.0
2015-01-25,1.89,1115.89,14.87,148.72,0.0,952.3,952.3,0.0,0.0,organic,2015,Albany,25/01/2015,2109.0321,1.33256862235525,13.327478514907382,0.0
2015-01-18,1.93,1118.47,8.02,178.78,0.0,931.67,931.67,0.0,0.0,organic,2015,Albany,18/01/2015,2158.6471,0.7170509714163097,15.984335744365069,0.0
2015-01-11,1.77,1182.56,39.0,305.12,0.0,838.44,838.44,0.0,0.0,organic,2015,Albany,11/01/2015,2093.1312,3.297929914761196,25.80165065620349,0.0
2015-01-04,1.79,1373.95,57.42,153.88,0.0,1162.65,1162.65,0.0,0.0,organic,2015,Albany,04/01/2015,2459.3705,4.179191382510281,11.199825321154336,0.0
2015-12-27,1.84,3195.0,1366.31,1652.5,0.0,176.19,103.33,72.86,0.0,organic,2015,Atlanta,27/12/2015,5878.8,42.764006259780906,51.72143974960876,0.0
2015-12-20,1.89,3973.64,2000.64,1925.52,0.0,47.48,36.66,10.82,0.0,organic,2015,Atlanta,20/12/2015,7510.1795999999995,50.347791948943545,48.4573338299393,0.0
2015-12-13,1.78,3610.91,1589.39,1581.83,0.0,439.69,208.32,231.37,0.0,organic,2015,Atlanta,13/12/2015,6427.4198,44.01632829397576,43.80696278777372,0.0
2015-12-06,1.48,4400.25,1358.53,1735.98,0.0,1305.74,130.0,1175.74,0.0,organic,2015,Atlanta,06/12/2015,6512.37,30.873927617748993,39.4518493267428,0.0
2015-11-29,1.37,5205.88,1340.82,2104.37,0.0,1760.69,103.33,1657.36,0.0,organic,2015,Atlanta,29/11/2015,7132.055600000001,25.755876047853576,40.42294482392986,0.0
2015-11-22,1.88,4015.99,1766.22,2096.22,0.0,153.55,70.0,83.55,0.0,organic,2015,Atlanta,22/11/2015,7550.061199999999,43.97969118449001,52.19684311962928,0.0
2015-11-15,1.85,3888.18,1643.11,1661.96,0.0,583.11,470.0,113.11,0.0,organic,2015,Atlanta,15/11/2015,7193.133,42.2591032308175,42.74390588913065,0.0
2015-11-08,1.74,5317.73,1904.89,2047.54,0.0,1365.3,843.33,521.97,0.0,organic,2015,Atlanta,08/11/2015,9252.850199999999,35.82148774006954,38.504023333264385,0.0
2015-11-01,1.79,5445.08,2074.17,2536.89,0.0,834.02,290.0,544.02,0.0,organic,2015,Atlanta,01/11/2015,9746.6932,38.092553277454144,46.59050004774953,0.0
2015-10-25,1.87,5476.77,2441.49,2684.67,0.0,350.61,180.0,170.61,0.0,organic,2015,Atlanta,25/10/2015,10241.559900000002,44.57901281229629,49.019221183288685,0.0
2015-10-18,1.94,5657.95,2169.0,2870.36,0.0,618.59,63.33,555.26,0.0,organic,2015,Atlanta,18/10/2015,10976.422999999999,38.33543951431172,50.73144866957114,0.0
2015-10-11,1.75,7279.83,2387.77,3377.79,0.0,1514.27,0.0,1514.27,0.0,organic,2015,Atlanta,11/10/2015,12739.7025,32.7998043910366,46.399297785799945,0.0
2015-10-04,1.79,7423.5,2743.66,3550.81,0.0,1129.03,0.0,1129.03,0.0,organic,2015,Atlanta,04/10/2015,13288.065,36.95911631979524,47.832019936687544,0.0
2015-09-27,2.01,5392.63,2232.51,3021.0,0.0,139.12,0.0,139.12,0.0,organic,2015,Atlanta,27/09/2015,10839.1863,41.39928012861999,56.0209026022553,0.0
2015-09-20,2.04,5705.15,2378.64,3304.23,0.0,22.28,0.0,22.28,0.0,organic,2015,Atlanta,20/09/2015,11638.506,41.692856454256244,57.916619194937915,0.0
2015-09-13,2.0,5891.89,2340.17,3395.62,0.0,156.1,11.15,144.95,0.0,organic,2015,Atlanta,13/09/2015,11783.78,39.71849440502114,57.63210107452787,0.0
2015-09-06,1.98,6736.29,2522.07,3851.76,0.0,362.46,147.77,214.69,0.0,organic,2015,Atlanta,06/09/2015,13337.8542,37.44004489117898,57.17924851810121,0.0
2015-08-30,1.53,9298.19,2349.53,3534.12,0.0,3414.54,1577.97,1836.57,0.0,organic,2015,Atlanta,30/08/2015,14226.230700000002,25.26868132399962,38.008687712339714,0.0
2015-08-23,1.52,10342.09,2493.75,3862.12,0.0,3986.22,1841.3,2144.92,0.0,organic,2015,Atlanta,23/08/2015,15719.9768,24.112631005918534,37.343709056873415,0.0
2015-08-16,1.83,6627.48,1953.69,3335.84,0.0,1337.95,1087.61,250.34,0.0,organic,2015,Atlanta,16/08/2015,12128.2884,29.47862535986529,50.33346007834049,0.0
2015-08-09,2.01,5579.38,2291.03,2855.35,0.0,433.0,49.96,383.04,0.0,organic,2015,Atlanta,09/08/2015,11214.5538,41.062447798859374,51.1768332682126,0.0
2015-08-02,1.8,5792.88,1981.77,2627.72,0.0,1183.39,277.57,905.82,0.0,organic,2015,Atlanta,02/08/2015,10427.184000000001,34.21044454571819,45.36120202731629,0.0
2015-07-26,1.56,7888.45,2286.67,2468.79,0.0,3132.99,1537.46,1595.53,0.0,organic,2015,Atlanta,26/07/2015,12305.982,28.98757043525661,31.296262256843864,0.0
2015-07-19,1.29,7641.69,1571.09,2221.88,0.0,3848.72,1001.85,2846.87,0.0,organic,2015,Atlanta,19/07/2015,9857.7801,20.559457397512855,29.075767271375835,0.0
2015-07-12,1.6,5946.34,1501.4,2208.56,0.0,2236.38,608.67,1627.71,0.0,organic,2015,Atlanta,12/07/2015,9514.144,25.249144852127532,37.14150216771998,0.0
2015-07-05,1.5,5744.26,1577.43,2748.05,0.0,1418.78,0.0,1418.78,0.0,organic,2015,Atlanta,05/07/2015,8616.39,27.460978437605537,47.83993064380791,0.0
2015-06-28,1.39,6313.67,1896.92,2306.95,0.0,2109.8,0.0,2109.8,0.0,organic,2015,Atlanta,28/06/2015,8776.0013,30.044649150177317,36.538970202750534,0.0
2015-06-21,1.83,5003.46,1804.59,2660.93,0.0,537.94,0.0,537.94,0.0,organic,2015,Atlanta,21/06/2015,9156.3318,36.0668417455121,53.18179819564861,0.0
2015-06-14,1.85,4484.76,1646.73,2236.3,0.0,601.73,2.73,599.0,0.0,organic,2015,Atlanta,14/06/2015,8296.806,36.71835282155567,49.86442975766819,0.0
2015-06-07,1.74,4096.05,1467.61,1864.5,0.0,763.94,147.2,616.74,0.0,organic,2015,Atlanta,07/06/2015,7127.127,35.82988488910047,45.51946387373201,0.0
2015-05-31,1.84,4803.11,1744.63,2484.81,0.0,573.67,97.88,475.79,0.0,organic,2015,Atlanta,31/05/2015,8837.7224,36.32292410542337,51.73335609636257,0.0
2015-05-24,1.74,5464.3,1705.34,2707.04,0.0,1051.92,119.44,932.48,0.0,organic,2015,Atlanta,24/05/2015,9507.882,31.208755009790824,49.540471789616234,0.0
2015-05-17,1.78,5157.67,2076.48,2105.43,0.0,975.76,122.05,853.71,0.0,organic,2015,Atlanta,17/05/2015,9180.6526,40.26003990173857,40.82133986858407,0.0
2015-05-10,1.82,5067.95,1878.0,2479.23,0.0,710.72,0.0,710.72,0.0,organic,2015,Atlanta,10/05/2015,9223.669,37.05640347675095,48.9197801872552,0.0
2015-05-03,2.03,3976.19,1325.62,2650.57,0.0,0.0,0.0,0.0,0.0,organic,2015,Atlanta,03/05/2015,8071.6657,33.33895010047306,66.66104989952693,0.0
2015-04-26,2.01,4447.09,1627.63,2751.73,0.0,67.73,0.0,67.73,0.0,organic,2015,Atlanta,26/04/2015,8938.650899999999,36.59988891612268,61.87709266059378,0.0
2015-04-19,1.63,6705.06,1820.12,4094.67,0.0,790.27,772.29,17.98,0.0,organic,2015,Atlanta,19/04/2015,10929.2478,27.14546924263168,61.06835733013575,0.0
2015-04-12,1.79,6687.31,1899.54,4739.12,0.0,48.65,40.54,8.11,0.0,organic,2015,Atlanta,12/04/2015,11970.2849,28.40514347323512,70.86735922216855,0.0
2015-04-05,1.74,5558.81,1595.31,3073.37,0.0,890.13,40.46,849.67,0.0,organic,2015,Atlanta,05/04/2015,9672.3294,28.69876826155238,55.28827213018614,0.0
2015-03-29,1.88,5076.62,2016.24,2847.3,0.0,213.08,40.41,172.67,0.0,organic,2015,Atlanta,29/03/2015,9544.0456,39.71618911795643,56.086530014064486,0.0
2015-03-22,1.62,6483.98,1891.11,4197.32,0.0,395.55,0.0,395.55,0.0,organic,2015,Atlanta,22/03/2015,10504.0476,29.16588268316682,64.7336975129473,0.0
2015-03-15,1.19,13985.95,2004.93,9249.47,0.0,2731.55,0.0,2731.55,0.0,organic,2015,Atlanta,15/03/2015,16643.2805,14.33531508406651,66.13401306310975,0.0
2015-03-08,1.22,16026.95,1579.22,11705.02,0.0,2742.71,0.0,2742.71,0.0,organic,2015,Atlanta,08/03/2015,19552.879,9.853527963835914,73.03335943520133,0.0
2015-03-01,1.22,16227.56,1683.31,12002.83,0.0,2541.42,0.0,2541.42,0.0,organic,2015,Atlanta,01/03/2015,19797.623199999998,10.373155298763338,73.96571018686728,0.0
2015-02-22,1.38,10969.92,1780.63,7973.37,0.0,1215.92,83.33,1132.59,0.0,organic,2015,Atlanta,22/02/2015,15138.489599999999,16.23193241153992,72.6839393541612,0.0
2015-02-15,1.46,7783.29,1449.86,5216.4,0.0,1117.03,700.0,417.03,0.0,organic,2015,Atlanta,15/02/2015,11363.6034,18.627855315682698,67.02050161307108,0.0
2015-02-08,1.29,13288.3,1716.38,8656.15,0.0,2915.77,1316.67,1599.1,0.0,organic,2015,Atlanta,08/02/2015,17141.907,12.916475395648805,65.14113919764003,0.0
2015-02-01,1.44,7665.7,1565.49,4210.72,0.0,1889.49,1133.33,756.16,0.0,organic,2015,Atlanta,01/02/2015,11038.608,20.42200973166182,54.92936065851782,0.0
2015-01-25,1.87,3047.38,1578.59,735.23,0.0,733.56,533.33,200.23,0.0,organic,2015,Atlanta,25/01/2015,5698.600600000001,51.80154755888664,24.126626807290197,0.0
2015-01-18,1.86,4294.01,2138.51,989.4,0.0,1166.1,1019.34,146.76,0.0,organic,2015,Atlanta,18/01/2015,7986.8586000000005,49.802166273483294,23.04139953097454,0.0
2015-01-11,1.84,3743.82,1613.69,1207.72,0.0,922.41,865.0,57.41,0.0,organic,2015,Atlanta,11/01/2015,6888.6288,43.10276669284313,32.25902954736072,0.0
2015-01-04,1.76,3846.69,1500.15,938.35,0.0,1408.19,1071.35,336.84,0.0,organic,2015,Atlanta,04/01/2015,6770.1744,38.99846361417219,24.39369951828715,0.0
2015-12-27,1.51,14201.42,363.5,5263.2,318.34,8256.38,2247.43,6008.95,0.0,organic,2015,BaltimoreWashington,27/12/2015,21444.1442,2.5596031946101165,37.061082624131956,2.2416068252329695
2015-12-20,1.67,9296.03,504.11,4702.33,419.14,3670.45,1424.08,2246.37,0.0,organic,2015,BaltimoreWashington,20/12/2015,15524.3701,5.422852551035227,50.5842816772321,4.5088064474834955
2015-12-13,1.72,12403.85,550.57,4510.99,337.45,7004.84,2920.24,4084.6,0.0,organic,2015,BaltimoreWashington,13/12/2015,21334.622,4.438702499627132,36.36766004103564,2.720526288208903
2015-12-06,1.46,9717.55,432.82,4364.69,444.69,4475.35,715.2,3760.15,0.0,organic,2015,BaltimoreWashington,06/12/2015,14187.622999999998,4.454003323883078,44.91553941065392,4.57615345431719
2015-11-29,1.32,10961.82,536.38,5920.71,432.48,4072.25,327.43,3744.82,0.0,organic,2015,BaltimoreWashington,29/11/2015,14469.6024,4.893165550976024,54.01210747850266,3.945330246254728
2015-11-22,1.39,9576.59,587.25,6336.98,460.05,2192.31,602.03,1590.28,0.0,organic,2015,BaltimoreWashington,22/11/2015,13311.460099999998,6.132140981288747,66.17157046506115,4.803902015226715
2015-11-15,1.64,6884.09,1133.05,4772.58,458.97,519.49,480.58,38.91,0.0,organic,2015,BaltimoreWashington,15/11/2015,11289.9076,16.458965527760387,69.32768165436536,6.667112138278262
2015-11-08,1.65,7159.03,2700.66,2975.05,566.83,916.49,846.82,69.67,0.0,organic,2015,BaltimoreWashington,08/11/2015,11812.3995,37.72382571381877,41.556607529232316,7.91769276005269
2015-11-01,1.6,9421.09,3323.3,4105.67,687.55,1304.57,935.87,368.7,0.0,organic,2015,BaltimoreWashington,01/11/2015,15073.744,35.2751114786081,43.57956457267683,7.297987812450575
2015-10-25,1.59,11223.38,998.73,6750.34,768.94,2705.37,926.69,1778.68,0.0,organic,2015,BaltimoreWashington,25/10/2015,17845.1742,8.898656198043728,60.14533946101799,6.8512337638037755
2015-10-18,1.54,10215.96,772.28,6014.66,685.19,2743.83,913.31,1830.52,0.0,organic,2015,BaltimoreWashington,18/10/2015,15732.578399999999,7.559544085920463,58.87513263560156,6.7070544520534545
2015-10-11,1.53,9453.04,459.96,5639.91,597.61,2755.56,1033.33,1722.23,0.0,organic,2015,BaltimoreWashington,11/10/2015,14463.151200000002,4.865736313397594,59.6623943197109,6.321881638076217
2015-10-04,1.63,8857.68,451.99,6092.19,667.28,1646.22,1646.22,0.0,0.0,organic,2015,BaltimoreWashington,04/10/2015,14438.018399999999,5.10280344288798,68.77861923212399,7.5333495904119365
2015-09-27,1.7,7552.49,429.46,4774.78,616.56,1731.69,1720.53,11.16,0.0,organic,2015,BaltimoreWashington,27/09/2015,12839.233,5.686336559201005,63.221268747128434,8.163665228288949
2015-09-20,1.35,11150.19,1462.34,6346.51,519.67,2821.67,2818.89,2.78,0.0,organic,2015,BaltimoreWashington,20/09/2015,15052.756500000001,13.11493346750145,56.91840228731528,4.660638069844549
2015-09-13,1.6,11772.43,1450.32,5418.35,698.25,4205.51,4202.73,2.78,0.0,organic,2015,BaltimoreWashington,13/09/2015,18835.888000000003,12.319631545908532,46.02575678937993,5.931230850385179
2015-09-06,1.58,14379.6,2634.99,5041.08,717.8,5985.73,5977.42,8.31,0.0,organic,2015,BaltimoreWashington,06/09/2015,22719.768,18.32450137695068,35.057164316114495,4.991793930290133
2015-08-30,1.6,12626.2,2524.44,5164.04,715.02,4222.7,4219.94,2.76,0.0,organic,2015,BaltimoreWashington,30/08/2015,20201.920000000002,19.993663968573284,40.899399661022315,5.662986488412982
2015-08-23,1.72,11555.75,4288.75,3541.08,635.31,3090.61,3087.86,2.75,0.0,organic,2015,BaltimoreWashington,23/08/2015,19875.89,37.11355818531899,30.643445903554507,5.497782489236959
2015-08-16,1.75,10280.59,4472.68,3521.79,864.71,1421.41,1404.99,16.42,0.0,organic,2015,BaltimoreWashington,16/08/2015,17991.0325,43.50606336795846,34.25669149338705,8.41109313765066
2015-08-09,1.66,13132.64,3946.7,4109.96,836.42,4239.56,4225.93,13.63,0.0,organic,2015,BaltimoreWashington,09/08/2015,21800.182399999998,30.05260176171737,31.295763837278724,6.369016435385422
2015-08-02,1.72,11937.63,3887.77,3335.55,719.46,3994.85,3983.99,10.86,0.0,organic,2015,BaltimoreWashington,02/08/2015,20532.723599999998,32.56735214611275,27.941475820577455,6.026824419922548
2015-07-26,1.72,8502.95,3682.42,3166.87,599.98,1053.68,1050.98,2.7,0.0,organic,2015,BaltimoreWashington,26/07/2015,14625.074,43.30755796517679,37.24436813106039,7.056139339876161
2015-07-19,1.81,8669.79,2230.7,2168.87,649.81,3620.41,3620.41,0.0,0.0,organic,2015,BaltimoreWashington,19/07/2015,15692.319900000002,25.72957361135621,25.0164075485104,7.495106571208759
2015-07-12,1.7,8904.2,4829.01,2707.82,759.55,607.82,607.82,0.0,0.0,organic,2015,BaltimoreWashington,12/07/2015,15137.140000000001,54.232946250084225,30.41059275398127,8.53024415444397
2015-07-05,1.69,12480.84,6639.93,3113.54,902.49,1824.88,1824.88,0.0,0.0,organic,2015,BaltimoreWashington,05/07/2015,21092.619599999998,53.20098647206438,24.94655808423151,7.231003682444451
2015-06-28,1.7,11718.49,5562.43,2728.68,882.13,2545.25,2545.25,0.0,0.0,organic,2015,BaltimoreWashington,28/06/2015,19921.433,47.467122470557214,23.285252622138174,7.527676347379228
2015-06-21,1.69,10939.94,5224.23,2873.85,713.71,2128.15,2122.8,5.35,0.0,organic,2015,BaltimoreWashington,21/06/2015,18488.4986,47.753735395258104,26.269339685592424,6.523893184057681
2015-06-14,1.61,13924.11,5819.08,2943.69,956.31,4205.03,4199.7,5.33,0.0,organic,2015,BaltimoreWashington,14/06/2015,22417.817100000004,41.79139636213733,21.140956226286633,6.868015262734925
2015-06-07,1.71,13808.71,5560.86,3115.87,1042.17,4089.81,4076.52,13.29,0.0,organic,2015,BaltimoreWashington,07/06/2015,23612.894099999998,40.270669743951466,22.564526302601763,7.547193039755344
2015-05-31,1.69,12640.64,5802.91,3268.67,1060.5,2508.56,2505.91,2.65,0.0,organic,2015,BaltimoreWashington,31/05/2015,21362.6816,45.90677370766037,25.858421725482255,8.389606855349097
2015-05-24,1.69,17042.46,6716.44,3800.9,993.22,5531.9,5531.9,0.0,0.0,organic,2015,BaltimoreWashington,24/05/2015,28801.7574,39.410038222181534,22.302531442057074,5.827914514688608
2015-05-17,1.42,22470.42,6094.92,7358.76,3915.19,5101.55,5101.55,0.0,0.0,organic,2015,BaltimoreWashington,17/05/2015,31907.996399999996,27.124192605211654,32.74865356321778,17.42375086892012
2015-05-10,1.7,14499.46,6023.88,2924.01,1128.81,4422.76,4414.82,7.94,0.0,organic,2015,BaltimoreWashington,10/05/2015,24649.082,41.545547213482436,20.166337229110603,7.785186482806947
2015-05-03,1.66,16396.29,6666.67,3755.62,1163.9,4810.1,4806.79,3.31,0.0,organic,2015,BaltimoreWashington,03/05/2015,27217.8414,40.65962482976332,22.905303577821567,7.098557051625703
2015-04-26,1.7,13466.97,6339.49,3106.49,815.62,3205.37,3202.07,3.3,0.0,organic,2015,BaltimoreWashington,26/04/2015,22893.849,47.07436045376206,23.067475460329977,6.056447738429655
